Index,Query,LLM Output,call_order,raw_args
1OPYTD,사례관리실 청정 작동해주겠니,"<function_FF>(position=""사례관리실"")<end>",0,"position=""사례관리실"""
1PAYQZ,체육지도실에서 청정해줘요,"<function_FF>(position=""체육지도실"")<end>",0,"position=""체육지도실"""
1SJECV,프로그램실A에서 청정 활성화 시작해죠,"<function_FF>(position=""프로그램실A"")<end>",0,"position=""프로그램실A"""
1TFIHH,공용테이블에서 청정 진행해줄 수 있어,"<function_FF>(position=""공용테이블"")<end>",0,"position=""공용테이블"""
1UBZBL,드링크룸에서 청정 바로 해줘,"<function_FF>(position=""드링크룸"")<end>",0,"position=""드링크룸"""
1UCFPF,발표장에서 청정 진행해줄래요,"<function_FF>(position=""발표장"")<end>",0,"position=""발표장"""
1UYNPW,제본실에서 지금 청정 시작해주실래요,"<function_FF>(position=""제본실"")<end>",0,"position=""제본실"""
1VGORO,다락에서 청정해줄 수 있나요,"<function_FF>(position=""다락"")<end>",0,"position=""다락"""
2ESLWK,나만의비밀룸에서 청정해줄 수 있어요,"<function_FF>(position=""나만의비밀룸"")<end>",0,"position=""나만의비밀룸"""
2HNEUD,패밀리룸에서 청정 활성화 진행해주세요,"<function_FF>(position=""패밀리룸"")<end>",0,"position=""패밀리룸"""
2IBQLZ,선택된 공간의 공기를 깨끗하게 해줘,<function_FF>(position=-1)<end>,0,position=-1
2IVFFI,야외휴게실 청정 시스템 작동해주실래요,"<function_FF>(position=""야외휴게실"")<end>",0,"position=""야외휴게실"""
2JISRH,선택 공간 청정 할래,<function_FF>(position=-1)<end>,0,position=-1
2LDDZR,미디어실에서 공기청정 동작해주세요,"<function_FF>(position=""미디어실"")<end>",0,"position=""미디어실"""
2LKEXM,게임방 청정 실행해봐,"<function_FF>(position=""게임방"")<end>",0,"position=""게임방"""
2MQOHP,선택 공간 공기청정 해줄래,<function_FF>(position=-1)<end>,0,position=-1
2NZITO,선택 공간 공기청정 해주면 안 돼,<function_FF>(position=-1)<end>,0,position=-1
2OIBBH,1강의실에서 청정해줄 수 있을까요,"<function_FF>(position=""1강의실"")<end>",0,"position=""1강의실"""
2PZKBA,토끼반에서 청정 기능 켜줄 수 있을까요,"<function_FF>(position=""토끼반"")<end>",0,"position=""토끼반"""
2VYSIX,고정 청정 온 그 후에 가든으로 가서 청정해 줘,<function_PG>();<function_FF>(position=가든)<end>,1,position=가든
2XZVSX,워크존 청정해보세요,"<function_FF>(position=""워크존"")<end>",0,"position=""워크존"""
2ZCLWD,민국이방 청정해주세요,"<function_FF>(position=""민국이방"")<end>",0,"position=""민국이방"""
3AEJUI,동물원방 공기청정 작동해주세요,"<function_FF>(position=""동물원방"")<end>",0,"position=""동물원방"""
3BTZFQ,루프탑바에서 청정 작동해주세요,"<function_FF>(position=""루프탑바"")<end>",0,"position=""루프탑바"""
3EWKUG,내가 있는 방 공기를 정화해줄 수 있어?,<function_FF>(position=-1)<end>,0,position=-1
3IAXBW,이제 그만 복귀해 또 모임실으로 가서 청정해 줘,<function_KI>();<function_FF>(position=모임실)<end>,1,position=모임실
3IFTYM,웨딩홀에서 청정 모드 실행해봐,"<function_FF>(position=""웨딩홀"")<end>",0,"position=""웨딩홀"""
3JSHXX,고모부방에서 공기청정 즉시 동작해봐,"<function_FF>(position=""고모부방"")<end>",0,"position=""고모부방"""
3KQGYW,처음 위치로 돌아가주면 좋겠어 그러고 나서 유아부실에서 청정해 줘,<function_KI>();<function_FF>(position=유아부실)<end>,1,position=유아부실
3KVRXR,법률상담실에서 청정 가동해주실래요,"<function_FF>(position=""법률상담실"")<end>",0,"position=""법률상담실"""
3NERWQ,놀이터룸에서 공기청정 시작해,"<function_FF>(position=""놀이터룸"")<end>",0,"position=""놀이터룸"""
3NFCAS,모임실 공기청정 바로 해주겠어요,"<function_FF>(position=""모임실"")<end>",0,"position=""모임실"""
3QORIX,카페존 청정 즉시해봐,"<function_FF>(position=""카페존"")<end>",0,"position=""카페존"""
3RQRHE,테라스바에서 청정 기능 켜줘,"<function_FF>(position=""테라스바"")<end>",0,"position=""테라스바"""
3TBCQI,중국어반에서 즉시 공기청정해줄래요,"<function_FF>(position=""중국어반"")<end>",0,"position=""중국어반"""
3USIHT,선택한 공간 공기청정 시작해줄래,<function_FF>(position=-1)<end> ,0,position=-1
3VGDXF,입구에서 청정 좀 해줄 수 있나요,"<function_FF>(position=""입구"")<end>",0,"position=""입구"""
3VGQQF,유아방 청정 즉시 작동해봐,"<function_FF>(position=""유아방"")<end>",0,"position=""유아방"""
3VGVDK,울애기방에서 청정 실행 시작해줄래요,"<function_FF>(position=""울애기방"")<end>",0,"position=""울애기방"""
3YLBCT,서현이방에서 공기청정 해봐요,"<function_FF>(position=""서현이방"")<end>",0,"position=""서현이방"""
4BBSRG,잡동사니방 청정 가동 시작해,"<function_FF>(position=""잡동사니방"")<end>",0,"position=""잡동사니방"""
4BLLLO,부설연구소 공기청정 가동해보실래요,"<function_FF>(position=""부설연구소"")<end>",0,"position=""부설연구소"""
4EJENT,입구옆자리에서 공기청정해보시면 감사해요,"<function_FF>(position=""입구옆자리"")<end>",0,"position=""입구옆자리"""
4FQBMC,스타리움관 공기청정 진행해줘,"<function_FF>(position=""스타리움관"")<end>",0,"position=""스타리움관"""
4TKECA,인형놀이방에서 청정 시스템 가동해,"<function_FF>(position=""인형놀이방"")<end>",0,"position=""인형놀이방"""
4VZMKW,무인발권기존 청정 시스템 작동해주세요,"<function_FF>(position=""무인발권기존"")<end>",0,"position=""무인발권기존"""
4XQMSR,접수상담실에서 바로 청정해주세요,"<function_FF>(position=""접수상담실"")<end>",0,"position=""접수상담실"""
5ANBAL,분해실 청정 부탁합니다,"<function_FF>(position=""분해실"")<end>",0,"position=""분해실"""
5DHWAJ,홍보실 공기 청정이 필요해 그리고 뭐 좀 추천해줄래,<function_FF>(position=홍보실);<function_MR>()<end>,0,position=홍보실
5HZXHF,선택 구역 공기청정 시작해,<function_FF>(position=-1)<end> ,0,position=-1
5KUWZR,세계여행방에서 청정해주시면 감사해요,"<function_FF>(position=""세계여행방"")<end>",0,"position=""세계여행방"""
5LBSLN,코끼리반에서 공기청정 해줘요,"<function_FF>(position=""코끼리반"")<end>",0,"position=""코끼리반"""
5LUZVL,주류보관실에서 청정 진행해주세요,"<function_FF>(position=""주류보관실"")<end>",0,"position=""주류보관실"""
5NNTDB,이번 주말에 뭐 할래 그리고 가든 청정,<function_MR>();<function_FF>(position=가든)<end>,1,position=가든
5PSRYB,포장실에서 청정 기능 진행해줘,"<function_FF>(position=""포장실"")<end>",0,"position=""포장실"""
5QDRFW,학부모자료실에서 청정해주면 좋겠어,"<function_FF>(position=""학부모자료실"")<end>",0,"position=""학부모자료실"""
5RDGWN,네번째강의실 공기청정 시작해줘요,"<function_FF>(position=""네번째강의실"")<end>",0,"position=""네번째강의실"""
5TLUCT,프리미엄실 청정 기능 실행해봐,"<function_FF>(position=""프리미엄실"")<end>",0,"position=""프리미엄실"""
5TNIPX,내아들침실 청정 바로 작동시켜봐,"<function_FF>(position=""내아들침실"")<end>",0,"position=""내아들침실"""
5UBGRK,방재실에서 청정해줘,"<function_FF>(position=""방재실"")<end>",0,"position=""방재실"""
5VEGIO,MX관 청정해주실 거예요,"<function_FF>(position=""MX관"")<end>",0,"position=""MX관"""
5WQRIC,여자락커룸 즉시 청정 시스템 작동해주실래요,"<function_FF>(position=""여자락커룸"")<end>",0,"position=""여자락커룸"""
5YBCFD,미용실놀이방에서 청정 시작해줘,"<function_FF>(position=""미용실놀이방"")<end>",0,"position=""미용실놀이방"""
5ZUBWK,원장실에서 지금 공기청정해보실래요,"<function_FF>(position=""원장실"")<end>",0,"position=""원장실"""
6BWCGM,가족실 청정 기능 작동해줘,"<function_FF>(position=""가족실"")<end>",0,"position=""가족실"""
6CZCKM,장애인자료실에서 공기청정해줄래요,"<function_FF>(position=""장애인자료실"")<end>",0,"position=""장애인자료실"""
6DICXQ,이벤트존 공기청정 즉시 시작해줄래,"<function_FF>(position=""이벤트존"")<end>",0,"position=""이벤트존"""
6DOQYF,바로 그룹학습실 공기청정 작동해주세요,"<function_FF>(position=""그룹학습실"")<end>",0,"position=""그룹학습실"""
6FTWGU,좌식 바로 청정해보실래요,"<function_FF>(position=""좌식"")<end>",0,"position=""좌식"""
6GBIMS,고정 공청 기능 켜줘 또 홍보실으로 가서 청정해 줘,<function_PG>();<function_FF>(position=홍보실)<end>,1,position=홍보실
6GMOQA,유아부실 공기청정 동작 시작해주세요,"<function_FF>(position=""유아부실"")<end>",0,"position=""유아부실"""
6GTYZJ,아기의방에서 공기청정 진행해주세요,"<function_FF>(position=""아기의방"")<end>",0,"position=""아기의방"""
6HACDL,스터디룸B에서 공기청정 진행해보시죠,"<function_FF>(position=""스터디룸B"")<end>",0,"position=""스터디룸B"""
6IDMYV,선택 공간 청정 시작해볼까,<function_FF>(position=-1)<end> ,0,position=-1
6JJKVO,햄스터방에서 청정 좀 해줄래요,"<function_FF>(position=""햄스터방"")<end>",0,"position=""햄스터방"""
6SLPFI,출구옆자리 청정 실행해줄 수 있을까,"<function_FF>(position=""출구옆자리"")<end>",0,"position=""출구옆자리"""
6XSASQ,선택 공간 공기청정 시작해줘,<function_FF>(position=-1)<end> ,0,position=-1
6ZBCTT,나비반 청정 가동해,"<function_FF>(position=""나비반"")<end>",0,"position=""나비반"""
6ZYDUK,폐수처리실에서 즉시 공기청정해주세요,"<function_FF>(position=""폐수처리실"")<end>",0,"position=""폐수처리실"""
7FCBUG,민수네방에서 청정해주세요,"<function_FF>(position=""민수네방"")<end>",0,"position=""민수네방"""
7HAGOR,입시반에서 청정 시스템 실행해줘,"<function_FF>(position=""입시반"")<end>",0,"position=""입시반"""
7IEVPG,학습방에서 공기청정 해주세요,"<function_FF>(position=""학습방"")<end>",0,"position=""학습방"""
7IGREX,아이방에서 공기청정 모드 켜주세요,"<function_FF>(position=""아이방"")<end>",0,"position=""아이방"""
7JXCHZ,더부티크관에서 공기청정 해봐,"<function_FF>(position=""더부티크관"")<end>",0,"position=""더부티크관"""
7NIFIW,2층홀에서 즉시 청정 시스템 작동해주실래요,"<function_FF>(position=""2층홀"")<end>",0,"position=""2층홀"""
7NWYCE,지영이방에서 청정해주실 수 있나요,"<function_FF>(position=""지영이방"")<end>",0,"position=""지영이방"""
7OXNIL,마법방에서 지금 청정 바로 해주실래요,"<function_FF>(position=""마법방"")<end>",0,"position=""마법방"""
7PQFCS,릴랙스존 청정해줄거니,"<function_FF>(position=""릴랙스존"")<end>",0,"position=""릴랙스존"""
7QGLZD,관제실 청정 지금 가동해,"<function_FF>(position=""관제실"")<end>",0,"position=""관제실"""
7RCFIA,우리왕자방에서 청정 시작해보실래요,"<function_FF>(position=""우리왕자방"")<end>",0,"position=""우리왕자방"""
7TZDSB,가든 공기청정 기능 실행해줄래요,"<function_FF>(position=""가든"")<end>",0,"position=""가든"""
7UZJLL,아이디어실에서 공기청정 기능 시작해줄래요,"<function_FF>(position=""아이디어실"")<end>",0,"position=""아이디어실"""
7VZSSP,B구역에서 공기청정해줄 수 있나요,"<function_FF>(position=""B구역"")<end>",0,"position=""B구역"""
7WYPED,테이크아웃존 청정해줘,"<function_FF>(position=""테이크아웃존"")<end>",0,"position=""테이크아웃존"""
7XYIYS,원어민실 공기청정 켜죠,"<function_FF>(position=""원어민실"")<end>",0,"position=""원어민실"""
8BLYMB,2번동 청정 모드 켜주세요,"<function_FF>(position=""2번동"")<end>",0,"position=""2번동"""
8EARMB,부설연구소으로 이동해서 청정해줘 그리고 내일 뭐할 계획이야,<function_FF>(position=부설연구소);<function_MR>()<end>,0,position=부설연구소
8ENCHA,행복룸 청정 활성화해줘,"<function_FF>(position=""행복룸"")<end>",0,"position=""행복룸"""
8FJYWC,노인돌봄실 청정해줄 수 있을까요,"<function_FF>(position=""노인돌봄실"")<end>",0,"position=""노인돌봄실"""
8GILUY,마이크로필름실 청정 진행 시작해,"<function_FF>(position=""마이크로필름실"")<end>",0,"position=""마이크로필름실"""
8GKDKQ,벙커침대존 청정 실행해보실 수 있나요,"<function_FF>(position=""벙커침대존"")<end>",0,"position=""벙커침대존"""
8HJZLI,신간코너에서 청정 모드 진행해줘,"<function_FF>(position=""신간코너"")<end>",0,"position=""신간코너"""
8HTIIG,봉제실에서 공기청정 작동해보실래요,"<function_FF>(position=""봉제실"")<end>",0,"position=""봉제실"""
8LJNLC,이 방의 공기를 청소해 줄래?,<function_FF>(position=-1)<end>,0,position=-1
8LPCUY,다목적방 공기청정 지금 진행해줘,"<function_FF>(position=""다목적방"")<end>",0,"position=""다목적방"""
8MLPXL,예약존 공기청정해줘요,"<function_FF>(position=""예약존"")<end>",0,"position=""예약존"""
8NCJDB,여기 공기 좀 깨끗하게 해줄래?,<function_FF>(position=-1)<end>,0,position=-1
8POKRN,고정 공청 기능 켜줘 이어서 부설연구소 공기 청정이 필요해,<function_PG>();<function_FF>(position=부설연구소)<end>,1,position=부설연구소
8PYZTE,바로 원숭이반 청정 기능 해봐요,"<function_FF>(position=""원숭이반"")<end>",0,"position=""원숭이반"""
8ZLECB,연속간행물실에서 청정 시작해줄래요,"<function_FF>(position=""연속간행물실"")<end>",0,"position=""연속간행물실"""
9DAMGQ,커뮤니티구역에서 청정 기능 진행해줄래요,"<function_FF>(position=""커뮤니티구역"")<end>",0,"position=""커뮤니티구역"""
9DFUBD,창가자리 즉시 청정해보실래요,"<function_FF>(position=""창가자리"")<end>",0,"position=""창가자리"""
9FETSN,스피닝룸에서 청정 즉시해주시겠어요,"<function_FF>(position=""스피닝룸"")<end>",0,"position=""스피닝룸"""
9HLACY,디럭스룸에서 청정 작동시켜보세요,"<function_FF>(position=""디럭스룸"")<end>",0,"position=""디럭스룸"""
9JUVEB,소모품실 청정 좀 해줄래,"<function_FF>(position=""소모품실"")<end>",0,"position=""소모품실"""
9PAIQN,로우테이블에서 공기청정해주면 좋겠어,"<function_FF>(position=""로우테이블"")<end>",0,"position=""로우테이블"""
9QBIIO,체육방 바로 청정해줘,"<function_FF>(position=""체육방"")<end>",0,"position=""체육방"""
9RILZR,스테이션 위치로 복귀하세요 그리고 옆방 공기 청정이 필요해,<function_KI>();<function_FF>(position=옆방)<end>,1,position=옆방
9RWOBR,본관에서 청정 기능 가동해봐,"<function_FF>(position=""본관"")<end>",0,"position=""본관"""
9SPUEO,6인석에서 공기청정 시작해줘,"<function_FF>(position=""6인석"")<end>",0,"position=""6인석"""
9UMXHQ,삼촌방에서 공기청정 기능 시작해줘,"<function_FF>(position=""삼촌방"")<end>",0,"position=""삼촌방"""
