Index,Query,LLM Output,call_order,raw_args
0LCDVR,이 영화 예고편 봤어 다음으로 풍량을 터보로 바꿔줘,<function_MR>();<function_NK>(speed=4)<end>,0,
0LCPQT,오늘 일정은 어떻게 돼 그리고 화면 밝기를 3단계로 조정해줄래,<function_MR>();<function_WN>(brightness=3)<end>,0,
0LDFUB,오랜만에 부모님과 시간을 보내려고 계획 중이야 그리고 에이아이 모드에서 공간별 누적 공기질 정보 연동 꺼주세요,"<function_MR>();<function_BP>(enable=1, type=1)<end>",0,
0LVBFV,미디음 오로 맞춰 또 아 맛있는 거 먹고 싶은걸,<function_ZV>(volume=5);<function_MR>()<end>,1,
0LYBKB,등산할 때 필요한 장비가 뭐가 있을까,<function_MR>()<end>,0,
0MABYU,다음 달에 있을 중요한 발표 준비로 바빠,<function_MR>()<end>,0,
0MCJLT,내일 날씨 추울까 그 다음에 내일은 조금 일찍 일어나서 할 일 좀 미리 해둬야겠어,"<function_MO>(timeframe=1, location=""0"");<function_MR>()<end>",1,
0MKSYV,새로 산 가방이 마음에 드는데 무슨 옷이랑 잘 어울릴지 고민이야,<function_MR>()<end>,0,
0MKYDH,하루 종일 앉아있었더니 허리가 너무 아프다 스트레칭을 좀 해야겠어,<function_MR>()<end>,0,
0MLUAO,이 영화 추천할 만해,<function_MR>()<end>,0,
0MRFDI,지금 뭐 하고 있어 이어서 효과음 볼륨이 현재 몇 퍼인지 알고 싶어요,<function_MR>();<function_ZV>(get=True)<end>,0,
0MRTNE,금요일 해운대 날씨 비 와 이어서 오늘은 하루 종일 바쁘게 보냈는데도 아직 해야 할 일이 남아있어,"<function_MO>(timeframe=7, location=해운대);<function_MR>()<end>",1,
0MZAUP,오늘 하루는 너무 길어서 이제 좀 쉬고 싶어,<function_MR>()<end>,0,
0NJUFS,무슨 취미 있어,<function_MR>()<end>,0,
0NNDIW,새로운 레시피로 요리를 해볼까 하는데 뭐가 좋을지 고민 중이야,<function_MR>()<end>,0,
0NQAMP,요즘 드라마 뭐 재밌어,<function_MR>()<end>,0,
0NRWAZ,오늘 하루는 너무 바빴어 이제야 좀 여유가 생겼어,<function_MR>()<end>,0,
0NSZAC,팬 풍냥 터보 세기로 해줘 다음으로 오늘 뭔가 할 게 많아,<function_NK>(speed=4);<function_MR>()<end>,1,
0OQSQC,새로 산 자켓이 정말 마음에 들어 매일 입고 다니고 있어,<function_MR>()<end>,0,
0OUBPS,좋아하는 운동 선수가 누구야,<function_MR>()<end>,0,
0OXLOY,오늘 아침부터 정신없었어,<function_MR>()<end>,0,
0OYVXZ,풍속 중풍으로 조정해줘 그 후에 오늘 하루 어땠어,<function_NK>(speed=2);<function_MR>()<end>,1,
0OZVPY,영어로 설정해 그러고 나서 새 앨범 들어봤어,<function_HS>(type=2);<function_MR>()<end>,1,
0PDRVS,요즘 잠이 잘 안 와,<function_MR>()<end>,0,
0PKQWT,오늘 저녁에는 가볍게 산책을 하면서 기분을 전환해야겠어,<function_MR>()<end>,0,
0POJLT,오늘 진짜 힘들었어 다음으로 엘이디 밝기를 이십퍼로 설정해줘,<function_MR>();<function_WN>(brightness=1)<end>,0,
0PQMKL,커피 마실래,<function_MR>()<end>,0,
0PTHFO,현재 온도 표시는 화씨입니까 그리고 주말에 뭘 할지 아직 못 정했는데 그냥 영화나 볼까 생각 중이야,<function_EW>(get=True);<function_MR>()<end>,1,
0PVWXP,다음 주에는 꼭 가족들이랑 외식하기로 했어,<function_MR>()<end>,0,
0QEABU,산책하러 나가자,<function_MR>()<end>,0,
0QKUJV,오늘은 그냥 집에서 푹 쉬면서 시간을 보내려고 해,<function_MR>()<end>,0,
0QLMYP,드럼 배우고 싶은데 어디서 시작하지 그러고 나서 기기 언어 영어로 바꿔줄래,<function_MR>();<function_HS>(type=2)<end>,0,
0QWCES,화요일 뉴델리 대기질을 화면에 보여줘 그리고 요즘 공부하는 게 힘들어,"<function_IO>(timeframe=4, location=뉴델리);<function_MR>()<end>",1,
0RCAOI,이번 주말에는 그냥 쉬면서 영화나 몰아서 볼까 고민 중이야,<function_MR>()<end>,0,
0RQJAF,친구랑 약속이 있었는데 갑자기 취소됐어,<function_MR>()<end>,0,
0RTVFT,다음 휴가는 해외로 가고 싶어,<function_MR>()<end>,0,
0RYLDI,오늘은 무슨 일을 해야 할지 모르겠어 그냥 쉬고 싶어 그 다음에 에이아이 모드의 공간별 공기질 데이터 연동 상태로 바꿔줘,"<function_MR>();<function_BP>(enable=0, type=1)<end>",0,
0TJRGN,수요일 날씨 전망을 표시해줄 수 있어 그 다음에 새로운 옷을 사고 싶은데 어떤 스타일이 좋을지 고민이야,"<function_MO>(timeframe=5, location=""0"");<function_MR>()<end>",1,
0TQURA,오늘 진짜 일 많았어,<function_MR>()<end>,0,
0TQXYH,이번 주에는 할 일이 많아서 시간을 잘 계획해야겠어,<function_MR>()<end>,0,
0TVOMU,내일은 일찍 일어나서 하루를 길게 써야겠어,<function_MR>()<end>,0,
0TWZNZ,이 영화 결말 예상했어,<function_MR>()<end>,0,
0UBAFW,다음 주말에는 오랜만에 가족들이랑 시간을 보내려고 해,<function_MR>()<end>,0,
0ULHFK,온라인 쇼핑 많이 해,<function_MR>()<end>,0,
0UOSCJ,최근에 본 영화 중에 뭐가 제일 좋았어,<function_MR>()<end>,0,
0VCXKB,새로 나온 신발이 예쁘더라,<function_MR>()<end>,0,
0VGYDM,오늘은 뭘 입을까,<function_MR>()<end>,0,
0VOVND,이번 주말에 뭐 할 계획 있어,<function_MR>()<end>,0,
0VPLJC,터치음을 이십퍼로 설정해줘 그 다음에 주말에 만날래,<function_ZV>(volume=1);<function_MR>()<end>,1,
0VRWDW,고정 공청 기능 켜줘 그리고 요즘 드라마 뭐 재밌어,<function_PG>();<function_MR>()<end>,1,
0VSVOX,다음 주말에는 친구들과 등산을 가기로 했어,<function_MR>()<end>,0,
0VUVBW,드럼 배우고 싶은데 어디서 시작하지,<function_MR>()<end>,0,
0VVBXO,다음 주에 있을 발표 준비를 미리 해둬야 할 것 같아,<function_MR>()<end>,0,
0WAHMX,이번 주에는 운동을 조금 더 열심히 해야겠어 이어서 실내 공기질 테마로 화면 설정해줘,<function_MR>();<function_HG>(theme=2)<end>,0,
0WCNOZ,이번 달은 정말 정신없이 지나간 것 같아,<function_MR>()<end>,0,
0WWDSD,어디 가고 싶어 그리고 엘이디 불빛을 60퍼센트로 올려죠,<function_MR>();<function_WN>(brightness=3)<end>,0,
0WWDVR,내일 아침에는 조금 일찍 일어나서 산책이나 할까,<function_MR>()<end>,0,
0XDPGG,다음 주에는 중요한 발표가 있어서 준비를 철저히 해야 해,<function_MR>()<end>,0,
0XKLHS,빵집에서 맛있는 빵 사왔어 그 후에 유뷔 살균 엘이디 기능 시작,<function_MR>();<function_NN>(enable=True)<end>,0,
0XRHTD,다음 주에 친구들이랑 여행 가기로 했는데 기대 돼,<function_MR>()<end>,0,
0XUYGL,커피 한 잔 할까,<function_MR>()<end>,0,
0XXSAF,이번에 새로 시작한 취미가 너무 재미있어,<function_MR>()<end>,0,
0YDGGZ,이 영화 어때 그리고 유아부실으로 가서 청정해 줘,<function_MR>();<function_FF>(position=유아부실)<end>,0,
0YGHOM,지금 음소거 모드 해제해줘 그 후에 이 영화 명장면이지,<function_MV>(mute=False);<function_MR>()<end>,1,
0YTDUK,오늘 저녁은 뭘 먹어야 할지 고민이네 배는 고픈데 딱히 땡기는 게 없어,<function_MR>()<end>,0,
0ZGDMO,일요일 여기에 공기가 나쁠까 또 오늘 하루 종일 바빴는데도 아직 해야 할 일이 많아,"<function_IO>(timeframe=9, location=""0"");<function_MR>()<end>",1,
0ZJXHW,금요일 날씨 전망을 표시해줄 수 있어 또 요즘 너무 바빠서 운동할 시간이 없어서 몸이 찌뿌둥해,"<function_MO>(timeframe=7, location=""0"");<function_MR>()<end>",1,
0ZMYRO,오늘 저녁에는 친구들이랑 만나서 저녁을 먹을 예정이야,<function_MR>()<end>,0,
0ZPOYR,영화관에서 팝콘이랑 콜라 마시면서 영화 보고 싶다 다음으로 일요일 리우데자네이루 날씨 알려줘,"<function_MR>();<function_MO>(timeframe=9, location=리우데자네이루)<end>",0,
0ZWEWT,새로 나온 게임이 정말 재밌어 보이는데 해볼까,<function_MR>()<end>,0,
0ZYKHD,뭐 좀 추천해줄래,<function_MR>()<end>,0,
1AKZSH,저는 스페인어를 배우고 있어요,<function_MR>()<end>,0,
1ALWIP,듣기 모드 시작해 그리고 새로 시작한 취미가 너무 재미있어서 시간 가는 줄 모르겠어,<function_QT>(enable=True);<function_MR>()<end>,1,
1APAFN,저를 향해 봐주세요 그 후에 이번 주에는 운동을 좀 더 열심히 해야겠어 체력이 필요해,<function_FR>();<function_MR>()<end>,1,
1BDOGN,오늘 무슨 계획 있어,<function_MR>()<end>,0,
1BGLMS,내일 영화 보러 갈래,<function_MR>()<end>,0,
1BLUDM,새로 오픈한 식당 가봤어,<function_MR>()<end>,0,
1BWLES,이번에 새로 나온 카메라가 정말 좋아 보이는데 살까 말까 고민 중이야,<function_MR>()<end>,0,
1CBJQM,요즘 좋아하는 음식 뭐야,<function_MR>()<end>,0,
1CEGIL,새로 나온 드라마 봤어,<function_MR>()<end>,0,
1CKGFF,이번 주말에는 뭐 하고 놀까 새로운 카페나 가볼까,<function_MR>()<end>,0,
1DBPGO,영화관에서 어떤 자리 앉을래,<function_MR>()<end>,0,
1DCDRH,배가 고파서 뭐라도 먹어야겠어 그 다음에 금요일 공기질 상태 알려줘,"<function_MR>();<function_IO>(timeframe=7, location=""0"")<end>",0,
1DDELB,오늘 회사에서 회의가 있었는데 생각보다 길었어,<function_MR>()<end>,0,
1DVYRI,내일 뭐할 계획 있어 그 다음에 음량을 20퍼센트로 올려줘,<function_MR>();<function_ZV>(volume=1)<end>,0,
1DXZMA,새로 시작한 프로젝트가 생각보다 어렵네 스트레스 받아,<function_MR>()<end>,0,
1ELSVY,요즘 여행지 중에 어디가 제일 좋아,<function_MR>()<end>,0,
1ENDUQ,이거 어디서 본 것 같아,<function_MR>()<end>,0,
1FCKOO,새로운 요리법을 배웠어,<function_MR>()<end>,0,
1FRYMA,다음 주에는 더 열심히 일해야겠어 할 일이 많아,<function_MR>()<end>,0,
1FZMQC,내일 아침에는 일찍 일어나서 독서를 할까 생각 중이야,<function_MR>()<end>,0,
1GCWZJ,온라인 강의 들어봤어,<function_MR>()<end>,0,
1GIWYM,책 다 읽었어,<function_MR>()<end>,0,
1GNLWJ,밝기를 2로 조정해줘 그러고 나서 이 식당 어때,<function_WN>(brightness=2);<function_MR>()<end>,1,
1GVRFI,가성비 좋은 제품 추천해줄래,<function_MR>()<end>,0,
1HDGWK,이번 주에는 운동을 좀 더 열심히 해야겠어 체력 기르기가 중요해,<function_MR>()<end>,0,
1HHGCM,요즘 운동 뭐 하고 있어,<function_MR>()<end>,0,
1HIIGK,엘이디 눈 밝기를 이단계로 설정해줘 그러고 나서 이 영화 언제 개봉해,<function_WN>(brightness=2);<function_MR>()<end>,1,
1HQGWJ,저녁에 뭐 먹을지 고민 중이야 뭘 먹으면 좋을까,<function_MR>()<end>,0,
1HSPRV,이 드라마 스토리 진짜 긴장감 넘쳐,<function_MR>()<end>,0,
1IDJOT,시드니의 토요일 날씨 정보 표시해줄래 그 후에 오늘은 아무것도 안 하고 그냥 푹 쉬고 싶어,"<function_MO>(timeframe=8, location=시드니);<function_MR>()<end>",1,
1IEAGU,요즘 들어 너무 바빠서 쉬는 날이 필요해,<function_MR>()<end>,0,
1IGGMJ,새로 나온 스마트폰 사고 싶은데 지금 사도 괜찮을까,<function_MR>()<end>,0,
1INFPY,새로 나온 노래가 되게 좋더라 계속 반복해서 듣고 있어,<function_MR>()<end>,0,
1IODKB,저녁에 뭐 먹을지 고민 중이야 피자 아니면 파스타,<function_MR>()<end>,0,
1IQPLY,이 영화 진짜 재밌다 그러고 나서 음량을 60퍼센트로 올려줘,<function_MR>();<function_ZV>(volume=3)<end>,0,
1ISSUA,효율적으로 공부하는 방법이 뭐야,<function_MR>()<end>,0,
1JIKQD,시간 관리 방법 공유해줄래,<function_MR>()<end>,0,
1JOTFO,유비이 살균 에릴디 기능 상태 확인해줘 다음으로 비행기 표 예약했어,<function_NN>(get=True);<function_MR>()<end>,1,
1JQECQ,새로운 취미를 찾고 싶은데 뭐가 좋을지 모르겠어,<function_MR>()<end>,0,
1JRKZN,주말에 시간이 있을까,<function_MR>()<end>,0,
1JWCUR,테니스 치러 가볼까 이어서 내일 서울 초미세먼지 알려줘,"<function_MR>();<function_IO>(timeframe=1, location=서울)<end>",0,
1JXOCV,친구랑 같이 가는 여행이 정말 기대 돼,<function_MR>()<end>,0,
1JYRIA,새로 시작한 취미가 너무 재미있어서 시간이 금방 가더라,<function_MR>()<end>,0,
1JZMTA,실외 공기질 정보 연결 설정을 꺼줄래요 그러고 나서 다음 주말에 부모님과 시간을 보낼까 생각 중이야,"<function_BP>(enable=1, type=0);<function_MR>()<end>",1,
1KDCND,이번 주말에 근교로 드라이브 갈래 그 다음에 유뷔 엘리디 작동 정지해,<function_MR>();<function_NN>(enable=False)<end>,0,
1KHEDE,좋아하는 TV 프로그램이 뭐야,<function_MR>()<end>,0,
1KUEBT,이번에 새로 공부 시작한 게 뭐야,<function_MR>()<end>,0,
1KVXBB,저녁 먹고 나서 디저트로 뭐 먹을지 고민 중이야,<function_MR>()<end>,0,
1LHUXC,오늘 밤 뭐 할 계획이야,<function_MR>()<end>,0,
1LWFNQ,내일 아침에 뭐 먹지 고민되네 오랜만에 브런치를 먹을까,<function_MR>()<end>,0,
1MJWIF,요즘 좋아하는 음악이 뭐야 새로운 노래 추천해줘,<function_MR>()<end>,0,
1MKFMM,오늘은 가볍게 산책하면서 기분 전환을 해야겠어,<function_MR>()<end>,0,
1MXNRH,다음 주에는 조금 더 계획적으로 살아야겠다는 생각이 들어,<function_MR>()<end>,0,
1MYYKS,다음 주말에 부모님과 시간을 보낼까 생각 중이야,<function_MR>()<end>,0,
1NJAGM,오랜만에 영화를 보러 가는 것도 괜찮을 것 같아,<function_MR>()<end>,0,
1NJOFW,커피 마실래 그러고 나서 풍속 몇으로 맞춰져 있는지 확인해줘,<function_MR>();<function_NK>(get=True)<end>,0,
1OBGAB,내일은 친구랑 카페에서 시간을 보낼 계획이야,<function_MR>()<end>,0,
1ODUKA,다음 주에는 꼭 친구들이랑 만나서 같이 저녁 먹기로 했어,<function_MR>()<end>,0,
1OKJXJ,그림 그리는 게 스트레스 풀리더라,<function_MR>()<end>,0,
1OPTBE,내일은 꼭 일찍 일어나서 할 일을 끝내야겠어,<function_MR>()<end>,0,
1OPTPG,유비이 에리디 빛 켜주라 그 후에 아이스크림 먹으러 가자,<function_NN>(enable=True);<function_MR>()<end>,1,
1PGZXC,이 식당 가본 적 있어,<function_MR>()<end>,0,
1POBXZ,이 책 정말 재밌어 다음으로 음량을 40퍼센트로 올려줘,<function_MR>();<function_ZV>(volume=2)<end>,0,
1PQDUX,요즘 너무 바빠서 친구들이랑 만날 시간이 없어,<function_MR>()<end>,0,
1PWLYX,오늘은 오랜만에 친구들과 저녁을 먹으러 갈 계획이야,<function_MR>()<end>,0,
1QARGM,팬 풍냥 강풍 세기로 해줘 그 다음에 오늘 일정 끝났어,<function_NK>(speed=3);<function_MR>()<end>,1,
1QLHCO,새로 시작한 취미가 생각보다 재미있어서 시간이 금방 가더라,<function_MR>()<end>,0,
1QNLKM,외국어 공부 중인데 추천할 만한 자료 있어,<function_MR>()<end>,0,
1QOBDO,스캐닝 청정 시작하세요 그리고 이 식당 가볼까,<function_IH>(scan=True);<function_MR>()<end>,1,
1QUVXZ,새로 나온 카페에 가서 커피 한 잔 하고 싶다,<function_MR>()<end>,0,
1RFWFR,이번 주말에는 오랜만에 친구들과 만나기로 했어,<function_MR>()<end>,0,
1RIZCT,겨울에는 스키 타러 가는 게 좋겠어 다음으로 유브이 살균 엘이디 기능 켜져 있나요,<function_MR>();<function_NN>(get=True)<end>,0,
1RKUPO,새로 시작한 운동이 너무 힘들어서 포기할까 고민 중이야 다음으로 수요일 나폴리 날씨 어때,"<function_MR>();<function_MO>(timeframe=5, location=나폴리)<end>",0,
1SEDHU,유튜버나 인플루언서 중에 꾸준히 보는 사람 있어,<function_MR>()<end>,0,
1SNMZM,새 가방이 필요해 그 다음에 월요일 공기질 상태 알려줘,"<function_MR>();<function_IO>(timeframe=3, location=""0"")<end>",0,
1SNNKR,내일은 조금 더 부지런하게 보내야겠어 할 일이 많거든,<function_MR>()<end>,0,
1SRVTI,내일 아침에 일찍 일어나서 운동해야지,<function_MR>()<end>,0,
1TBVIT,온라인에서 저렴하게 살 수 있는 방법 있니,<function_MR>()<end>,0,
1TKAJG,영화 예고편 봤어 또 엘이디를 팔십프로로 바꿔줘,<function_MR>();<function_WN>(brightness=4)<end>,0,
1TMRAW,오늘 뭐 먹었어,<function_MR>()<end>,0,
1TQHSN,이번 주말에 뭐 하려고,<function_MR>()<end>,0,
1TZSKN,여름 휴가 어디로 갈까,<function_MR>()<end>,0,
1TZZFI,요즘 무슨 공부 하고 있어,<function_MR>()<end>,0,
1UBLOP,내일 아침에 일찍 일어나야 돼,<function_MR>()<end>,0,
1UERHW,이번 주말에는 뭘 할까 새로운 계획을 세워봐야겠어 또 화면 기본으로 설정해줘,<function_MR>();<function_HG>(theme=0)<end>,0,
1UIWLO,저녁에 뭐 하고 싶어,<function_MR>()<end>,0,
1UNYXM,고스트 모드 설정해주세요 그러고 나서 오늘 하루는 그냥 아무것도 안 하고 싶어,<function_BS>(enable=True);<function_MR>()<end>,1,
1VMEHJ,음소거 기능 활성화를 원해요 그리고 이번에 새로 나온 영화 본 사람 있어,<function_MV>(mute=True);<function_MR>()<end>,1,
1WANRN,수요일 오사카 날씨 비 와 다음으로 다음 주에는 조금 더 부지런하게 지내야겠다고 다짐 중이야,"<function_MO>(timeframe=5, location=오사카);<function_MR>()<end>",1,
1WAVVT,오늘은 일찍 자야지 내일 할 일이 많거든 또 일요일 공기질 상태 알려줘,"<function_MR>();<function_IO>(timeframe=9, location=""0"")<end>",0,
1WBYZE,어디 가는 거야,<function_MR>()<end>,0,
1WDMZN,내일은 일찍 일어나서 하루를 길게 써보려고 해,<function_MR>()<end>,0,
1WZVPW,오늘 저녁 뭐 먹지,<function_MR>()<end>,0,
1XQEIT,인터넷에서 쇼핑하는 거 좋아해,<function_MR>()<end>,0,
1XQEPE,내일은 친구랑 점심 먹으러 가기로 했어,<function_MR>()<end>,0,
1XSHFS,자동 풍속으로 조정해줘 이어서 넌 주말에 보통 뭐 해,<function_NK>(speed=0);<function_MR>()<end>,1,
1YJEGT,내일 시간 있어,<function_MR>()<end>,0,
1YLQSL,이거 어디서 샀어,<function_MR>()<end>,0,
1YPSCC,주말에 친구랑 캠핑 갈 거야,<function_MR>()<end>,0,
1ZMSZS,아침에 일어나기가 정말 힘들어,<function_MR>()<end>,0,
1ZWZBA,오늘 점심은 간단하게 먹고 싶어,<function_MR>()<end>,0,
2ACGWF,다음 달에 있을 모임을 준비하려고 하는데 뭘 준비해야 할지 고민이야,<function_MR>()<end>,0,
2ACQAB,일요일 미세먼지 정보 보여줘 또 아침에 먹은 커피가 너무 진해서 잠이 확 깨더라,"<function_IO>(timeframe=9, location=""0"");<function_MR>()<end>",1,
2AGHOT,오늘 저녁은 무슨 메뉴로 할지 고민 중이야,<function_MR>()<end>,0,
2AUOVF,좋아하는 스포츠가 뭐야,<function_MR>()<end>,0,
2BABLV,일본어로 고마워는 어떻게 말해,<function_MR>()<end>,0,
2BDANS,이번 주에 새로운 프로젝트가 시작돼서 기대 중이야 그러고 나서 에이아이 모드의 외부 대기 상태 연동 꺼줘,"<function_MR>();<function_BP>(enable=1, type=0)<end>",0,
2BSZAN,오늘은 하루가 정말 빨리 지나갔어 뭘 했는지 모르겠어,<function_MR>()<end>,0,
2BZAOF,매너모드 실행해줄래 또 저녁에 산책할 때 조용한 음악을 들으면 기분이 좋아져,<function_ZX>(enable=True);<function_MR>()<end>,1,
2CADJZ,오늘 하루는 정말 길었어 이제 쉬고 싶다 그 다음에 필터 상태 알려주세요,<function_MR>();<function_UJ>()<end>,0,
2CECEV,오늘 점심은 뭐 먹지 뭔가 색다른 걸 먹어보고 싶어,<function_MR>()<end>,0,
2CIOCN,다음 주말에 여행 가려고 계획 세우고 있어,<function_MR>()<end>,0,
2CRPRQ,이번 주말에는 뭘 할까 미리 계획을 세워야겠어,<function_MR>()<end>,0,
2CSIMI,새로 산 옷이 너무 마음에 들어 매일 입고 다니고 있어 또 감지 감도를 낮게 설정해줘,<function_MR>();<function_QD>(type=0)<end>,0,
2DPPPG,내일은 조금 더 부지런하게 보내야지 할 일이 많아,<function_MR>()<end>,0,
2DSSZI,"아, 그만하고 싶다, 이거 또 매너모드 활성화해줘",<function_MR>();<function_ZX>(enable=True)<end>,0,
2DZZSI,이번 주말에 새로운 식당을 찾아가볼까 고민 중이야 그러고 나서 이동 잠시 일시 정지해줘,<function_MR>();<function_YA>(move=1)<end>,0,
2EOZQW,새로운 스킬을 배우고 싶어,<function_MR>()<end>,0,
2ETPGM,소리 볼륨을 이로 맞춰줘 다음으로 이번 주말에 뭐 할거야,<function_ZV>(volume=2);<function_MR>()<end>,1,
2EUMHA,"집에서 영화 보는 게 좋아, 아니면 영화관이 좋아",<function_MR>()<end>,0,
2EVZGD,이번에 새로 나온 게임 해봤어 정말 재미있더라,<function_MR>()<end>,0,
2EYSLQ,내일은 친구들과 카페에서 시간을 보낼 계획이야,<function_MR>()<end>,0,
2EZKYK,새로 나온 게임이 재미있어 보이던데 언제 한번 해봐야겠어,<function_MR>()<end>,0,
2FCHBN,요즘 스트레스를 너무 많이 받아서 운동으로 풀고 있어,<function_MR>()<end>,0,
2FCLXE,요즘 스트레스가 많아,<function_MR>()<end>,0,
